clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,risk_level,churn_score
801499908,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,37,4,3,2,4724.0,2056,2668.0,0.423,1232,31,0.55,0.435,Medium,1.5175673158340388
824770683,Existing Customer,51,F,0,,Divorced,Less than $40K,Blue,47,6,4,3,3049.0,1151,1898.0,0.533,4027,76,0.52,0.378,Medium,1.9888502459822894
718310733,Existing Customer,50,M,2,,Divorced,$80K - $120K,Blue,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0,Low,1.0999999999999999
708162558,Existing Customer,64,F,0,Uneducated,Married,abc,Blue,54,6,1,2,3250.0,1992,1258.0,0.715,1355,36,0.565,0.613,Low,1.006476923076923
721129383,Existing Customer,53,F,1,Doctorate,Married,Less than $40K,Blue,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,Low,1.1024002557544756
721249158,Attrited Customer,42,M,2,Uneducated,Single,$60K - $80K,Blue,30,2,2,3,6414.0,0,6414.0,0.718,708,14,0.4,0.0,Low,1.2000000000000002
721049658,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,34,6,3,0,2506.0,0,2506.0,0.598,1687,62,0.59,0.0,Low,0.8999999999999999
806392908,Existing Customer,52,F,4,High School,Single,abc,Blue,47,6,2,3,7469.0,2338,5131.0,0.441,1212,33,0.32,0.313,Low,1.3565081537019683
714886533,Existing Customer,60,F,2,High School,Married,Less than $40K,Blue,36,4,3,2,3460.0,2517,943.0,1.144,1752,34,1.125,0.727,Medium,1.663636994219653
772375533,Existing Customer,30,M,1,Graduate,Married,$80K - $120K,Blue,19,5,3,2,9959.0,2377,7582.0,1.1,1560,39,0.696,0.239,Low,1.4194035746560898
826775058,Existing Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,39,4,1,2,4175.0,2517,1658.0,0.551,1520,36,0.44,0.603,Low,1.0014622754491018
711878733,Existing Customer,60,M,1,Uneducated,Married,$60K - $80K,Blue,48,3,1,3,10264.0,2073,8191.0,0.62,1685,45,0.364,0.202,Low,1.0009904130943104
714550383,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0,Medium,1.5
712636308,Existing Customer,65,F,2,High School,Married,$40K - $60K,Blue,45,6,2,2,2658.0,1514,1144.0,1.193,1627,26,1.0,0.57,Low,1.2848803611738147
772139433,Existing Customer,44,F,2,College,Single,$40K - $60K,Blue,33,4,2,3,4589.0,1240,3349.0,0.856,1637,61,0.906,0.27,Low,1.335063412508172
709058808,Existing Customer,56,F,2,College,Married,Less than $40K,Blue,36,6,1,2,2781.0,1035,1746.0,0.816,1707,42,1.211,0.372,Low,0.8860504854368931
813240408,Existing Customer,45,F,4,High School,Married,abc,Blue,39,4,3,2,24880.0,836,24044.0,0.701,1208,25,1.083,0.034,Low,1.3168803858520897
767753958,Existing Customer,37,M,3,Graduate,,$40K - $60K,Blue,31,6,1,2,8504.0,1956,6548.0,0.963,1881,51,0.417,0.23,Low,0.815002822201317
710111733,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,39,5,1,3,8091.0,1996,6095.0,0.646,1360,28,0.647,0.247,Low,1.0234081572117169
761544333,Existing Customer,37,F,4,College,Married,$40K - $60K,Blue,30,4,4,3,3417.0,2517,900.0,0.992,1641,32,0.882,0.737,Medium,2.1683833187006147
788814783,Existing Customer,39,M,1,Uneducated,Single,$60K - $80K,Blue,22,4,3,3,9204.0,845,8359.0,0.673,1820,58,0.611,0.092,Medium,1.545942372881356
715034358,Existing Customer,41,M,2,Graduate,Married,$120K +,Blue,32,5,2,3,14302.0,2097,12205.0,0.407,1505,35,0.591,0.147,Low,1.273386854985317
709624533,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,45,5,2,0,3187.0,2517,670.0,1.144,1627,38,0.652,0.79,Low,0.994931283338563
709942383,Existing Customer,34,M,1,Graduate,Married,$80K - $120K,Blue,36,5,3,2,6313.0,782,5531.0,0.931,1703,34,0.889,0.124,Low,1.3619614129573894
803957508,Existing Customer,52,M,2,,Single,$80K - $120K,Blue,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064,Low,0.9321158953722336
713378133,Existing Customer,54,F,0,Post-Graduate,Single,Less than $40K,Silver,39,6,2,3,11696.0,2288,9408.0,0.973,2445,60,0.765,0.196,Low,1.297886730506156
709217358,Existing Customer,40,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,5,3,2,20371.0,1832,18539.0,0.907,1665,45,0.8,0.09,Low,1.3449795297236267
720998358,Existing Customer,52,M,0,High School,Married,$120K +,Silver,41,3,3,1,34516.0,1043,33473.0,0.562,1489,38,0.357,0.03,Low,1.1150653609920036
721051908,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,33,3,1,3,7552.0,0,7552.0,0.463,1393,32,0.455,0.0,Low,0.9000000000000001
715232058,Existing Customer,61,M,0,Post-Graduate,Married,$40K - $60K,Blue,53,5,1,2,5561.0,1434,4127.0,1.423,1820,42,0.826,0.258,Low,0.8289601870167236
806250783,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,52,6,3,2,1441.0,0,1441.0,1.364,2742,58,0.758,0.0,Low,1.2999999999999998
817245183,Existing Customer,51,M,2,,,$120K +,Blue,33,6,2,2,19715.0,1014,18701.0,1.437,1979,40,0.667,0.051,Low,1.0256298757291402
713670333,Existing Customer,60,M,1,,Single,Less than $40K,Blue,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,Medium,1.594469348350764
826477083,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,44,5,1,3,4570.0,2439,2131.0,0.693,1520,34,0.7,0.534,Low,1.1669094091903722
788728608,Existing Customer,34,M,0,High School,Married,$40K - $60K,Blue,13,3,3,2,3870.0,1394,2476.0,0.827,1588,36,0.714,0.36,Low,1.480062015503876
717190533,Existing Customer,49,M,4,High School,Married,$60K - $80K,Blue,36,6,3,2,12938.0,661,12277.0,0.725,1282,32,0.778,0.051,Low,1.3255269438862265
716580033,Existing Customer,53,M,3,High School,Married,$120K +,Blue,36,3,1,3,21178.0,1796,19382.0,1.182,1872,59,1.107,0.085,Low,0.9424414958919635
711644508,Existing Customer,34,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,2,0,12182.0,1136,11046.0,0.753,2295,63,0.5,0.093,Low,0.6465757018551961
714334383,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,6,2,0,3583.0,0,3583.0,1.088,1065,28,1.545,0.0,Low,0.6
720611058,Existing Customer,40,M,3,Graduate,Single,$120K +,Blue,27,4,2,3,17018.0,0,17018.0,0.69,1550,47,0.621,0.0,Low,1.2000000000000002
712420833,Existing Customer,49,F,5,College,Single,abc,Blue,41,6,3,2,16031.0,2245,13786.0,0.635,1527,57,0.462,0.14,Low,1.3700123510698021
713845083,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599,Low,1.4994573875803
713756508,Existing Customer,46,M,3,Graduate,Divorced,Less than $40K,Blue,36,5,1,3,4213.0,997,3216.0,0.668,1264,30,0.667,0.237,Low,1.0183945407073347
735565158,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055,Low,1.0274284388342305
714131058,Existing Customer,30,M,0,Graduate,,$60K - $80K,Blue,36,3,5,3,18513.0,2517,15996.0,0.524,1567,33,0.941,0.136,Medium,2.1679875546912983
717180633,Existing Customer,59,M,1,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,2,2483.0,1372,1111.0,1.642,1704,35,0.458,0.553,Low,1.2763672170761176
717295683,Existing Customer,50,M,0,Doctorate,Single,$80K - $120K,Blue,38,5,2,2,3460.0,1881,1579.0,0.622,1546,35,1.059,0.544,Low,1.271892485549133
713128833,Existing Customer,49,M,2,,,$60K - $80K,Blue,36,5,3,2,6511.0,1790,4721.0,0.397,1478,38,0.267,0.275,Low,1.4374758101674088
813499458,Attrited Customer,45,M,5,High School,,$60K - $80K,Blue,40,3,3,1,1438.3,0,1438.3,1.23,2132,31,0.107,0.0,Low,1.0999999999999999
710070183,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,36,3,2,2,2615.0,1772,843.0,0.611,1419,38,0.357,0.678,Low,1.3388887189292542
789605658,Existing Customer,42,F,1,Doctorate,Married,$40K - $60K,Blue,35,4,3,2,2985.0,2355,630.0,0.602,1065,27,0.588,0.789,Medium,1.6944834170854268
710045058,Existing Customer,46,M,5,High School,Married,$40K - $60K,Silver,28,5,1,3,18797.0,2158,16639.0,0.446,1364,40,0.538,0.115,Low,0.9574416662233337
710164683,Existing Customer,33,M,1,Graduate,Married,$60K - $80K,Blue,22,3,1,3,2859.0,2517,342.0,1.254,2247,36,0.636,0.88,Low,1.3401133263378804
710802258,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,38,4,3,0,2888.0,2245,643.0,0.772,1111,26,0.368,0.777,Low,1.2886063711911355
721036233,Existing Customer,61,M,0,High School,Married,$60K - $80K,Blue,36,4,3,3,9172.0,1567,7605.0,1.451,1836,42,0.75,0.171,Medium,1.5854538159616223
710036508,Existing Customer,42,M,5,Uneducated,Married,$40K - $60K,Blue,34,5,3,2,14281.0,1519,12762.0,0.256,1164,35,0.522,0.106,Low,1.3531095301449478
717776808,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,3,7353.0,1450,5903.0,0.739,2005,54,0.459,0.197,Low,1.2985595267237864
714906033,Existing Customer,47,F,2,Graduate,Single,Less than $40K,Blue,36,6,2,2,5145.0,0,5145.0,0.693,1588,35,0.944,0.0,Low,1.0
714273708,Existing Customer,53,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,4753.0,2472,2281.0,1.274,2242,49,0.815,0.52,Low,1.460027771933516
721117533,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,26,3,3,3,2171.0,1418,753.0,0.505,1415,45,0.406,0.653,Medium,1.8265465684016582
715374558,Existing Customer,26,M,0,College,Divorced,Less than $40K,Blue,36,5,2,3,4150.0,456,3694.0,1.126,2483,74,0.542,0.11,Low,1.2549638554216869
824807658,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,41,6,3,3,9106.0,2477,6629.0,0.515,1239,33,0.737,0.272,Medium,1.6360055348122118
714940608,Existing Customer,36,M,2,High School,Divorced,$40K - $60K,Blue,36,3,3,2,2686.0,1733,953.0,0.706,2057,53,0.71,0.645,Medium,1.6225591958302306
824782008,Existing Customer,42,M,3,High School,,$60K - $80K,Blue,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05,Low,0.7249428655142104
717561108,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,36,4,3,2,34516.0,549,33967.0,0.78,1629,32,0.778,0.016,Low,1.3079717000811217
717127083,Existing Customer,37,M,3,Graduate,Married,$120K +,Blue,25,3,3,0,15017.0,1733,13284.0,0.635,2076,58,0.487,0.115,Low,0.9576207631351135
772460508,Existing Customer,53,M,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,2,4426.0,1530,2896.0,0.518,1231,34,0.214,0.346,Low,0.8729053773158608
720484908,Existing Customer,65,F,1,Post-Graduate,Married,$40K - $60K,Blue,52,5,3,3,2155.0,0,2155.0,1.423,1655,27,1.25,0.0,Medium,1.5
771237933,Existing Customer,47,M,1,Uneducated,,$80K - $120K,Blue,34,4,1,3,20620.0,1085,19535.0,1.276,1477,23,0.533,0.053,Low,0.9263856450048499
794664183,Existing Customer,38,M,0,Uneducated,Married,$60K - $80K,Blue,19,3,1,3,3238.0,2146,1092.0,0.673,1501,45,0.667,0.663,Low,1.2314264360716494
797488158,Existing Customer,52,M,2,High School,Married,$60K - $80K,Blue,46,5,3,0,14316.0,1081,13235.0,0.67,1313,36,0.636,0.076,Low,0.9378529756915338
708543258,Existing Customer,36,M,3,High School,Married,$80K - $120K,Blue,36,5,3,2,2607.0,1880,727.0,1.464,2045,39,0.95,0.721,Medium,1.6605406214039125
778706508,Existing Customer,43,M,4,College,Married,$60K - $80K,Blue,24,3,5,4,6231.0,0,6231.0,1.054,1448,30,0.875,0.0,Medium,2.3
712240083,Attrited Customer,38,F,3,,Single,Less than $40K,Blue,30,6,2,2,3730.0,2517,1213.0,0.853,858,22,0.467,0.675,Low,1.3374396782841822
713650683,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56,4,1,4,3094.0,2266,828.0,0.724,1591,37,0.321,0.732,Low,1.466115578539108
772532208,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,6630.0,916,5714.0,0.927,842,24,0.5,0.138,Low,1.2690479638009051
778929783,Attrited Customer,40,M,3,Graduate,Divorced,$80K - $120K,Blue,22,2,2,3,1925.0,0,1925.0,0.672,781,28,0.75,0.0,Low,1.2000000000000002
714244383,Existing Customer,39,M,3,College,,$80K - $120K,Blue,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051,Low,1.2253948751721249
718797558,Existing Customer,39,F,1,Graduate,Married,abc,Blue,30,3,2,3,2917.0,1357,1560.0,1.593,2422,46,0.438,0.465,Low,1.4325611930065136
712821333,Existing Customer,60,M,0,Uneducated,Married,$60K - $80K,Blue,47,3,3,3,9452.0,2517,6935.0,0.73,1825,50,0.613,0.266,Medium,1.6330878544223444
721120008,Existing Customer,43,F,2,Uneducated,Single,$40K - $60K,Blue,29,6,3,2,2162.0,1377,785.0,0.6,1555,29,0.706,0.637,Medium,1.6184730804810359
709633533,Existing Customer,31,M,2,Uneducated,Married,Less than $40K,Blue,18,3,2,4,1438.3,0,1438.3,1.561,2789,50,1.083,0.0,Low,1.4
710789058,Existing Customer,55,M,1,Graduate,Single,$120K +,Blue,42,4,2,3,34516.0,1478,33038.0,0.967,1308,41,0.414,0.043,Low,1.2214462162475375
716174433,Existing Customer,65,F,1,College,Married,Less than $40K,Blue,54,3,3,3,2888.0,1134,1754.0,1.479,2489,54,0.742,0.393,Medium,1.696397783933518
789886533,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,44,3,3,3,3947.0,1746,2201.0,0.478,1110,21,0.4,0.442,Medium,1.7211083861160374
715210308,Existing Customer,40,F,1,High School,Married,abc,Blue,31,3,3,4,15970.0,1212,14758.0,0.542,1260,32,0.524,0.076,Medium,1.7379676894176581
721038408,Existing Customer,38,F,2,High School,Married,Less than $40K,Blue,27,4,1,2,1830.0,0,1830.0,0.736,1741,43,0.654,0.0,Low,0.7
713325108,Existing Customer,36,M,2,Post-Graduate,Married,$60K - $80K,Blue,29,5,3,3,7712.0,2517,5195.0,0.676,1845,40,0.739,0.326,Medium,1.6631123443983402
720352533,Existing Customer,43,M,3,High School,,$60K - $80K,Blue,36,5,3,3,20811.0,1425,19386.0,0.382,1483,38,0.52,0.068,Medium,1.534142021046562
708431433,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,31,3,3,2,11789.0,1420,10369.0,0.659,1463,32,0.684,0.12,Low,1.3601353804393925
716996583,Existing Customer,50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073.0,1792,1281.0,1.099,1734,35,1.188,0.583,Low,0.9915430523917995
718699683,Existing Customer,48,M,3,College,Married,$80K - $120K,Silver,36,6,2,2,34516.0,0,34516.0,0.691,1733,54,0.636,0.0,Low,1.0
771359958,Existing Customer,39,M,4,,Single,$120K +,Silver,26,6,2,2,34516.0,2517,31999.0,0.887,1689,42,1.1,0.073,Low,1.0364768107544327
716604633,Existing Customer,55,F,2,Post-Graduate,Married,$40K - $60K,Blue,46,6,2,2,6725.0,2025,4700.0,0.604,1865,53,0.767,0.301,Low,1.1505345724907063
813952233,Existing Customer,44,M,3,Graduate,,Less than $40K,Blue,39,5,2,4,2978.0,2134,844.0,0.579,1413,46,0.394,0.717,Medium,1.7583764942914706
713053383,Attrited Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023,Low,0.9113881562174067
709979583,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,46,3,1,3,34516.0,854,33662.0,0.928,1999,54,0.8,0.025,Low,0.912422644570634
709380333,Existing Customer,57,M,1,Uneducated,Married,$120K +,Blue,36,6,2,3,24545.0,1735,22810.0,0.664,1671,45,0.5,0.071,Low,1.2354059482583013
778574283,Existing Customer,53,F,1,Uneducated,Married,$40K - $60K,Blue,46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0.0,Low,1.2000000000000002
789875883,Existing Customer,41,F,4,Uneducated,Single,Less than $40K,Blue,31,5,1,2,2490.0,627,1863.0,0.345,1391,45,0.364,0.252,Low,0.8259421686746987
714661233,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,24,6,2,4,10074.0,2517,7557.0,0.77,1729,52,0.926,0.25,Medium,1.5249553305539012
813915933,Existing Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422,Medium,1.5110932270916333
708358683,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Silver,35,6,3,2,34516.0,1236,33280.0,0.549,1665,40,0.667,0.036,Low,1.3179428438984817
824761458,Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,50,4,2,3,9519.0,1936,7583.0,0.929,2489,62,1.0,0.203,Low,1.3016148124803026
715362183,Existing Customer,40,F,4,Graduate,Married,abc,Blue,36,3,1,2,3706.0,1043,2663.0,0.384,1688,38,0.583,0.281,Low,0.8406306529951431
721194858,Existing Customer,48,M,4,Graduate,,$80K - $120K,Blue,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557,Low,1.2785022983325822
803595858,Attrited Customer,56,F,3,High School,Married,$40K - $60K,Blue,51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0.0,Low,0.8
716198358,Existing Customer,33,F,4,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,3,2372.0,1887,485.0,0.8,1852,55,0.618,0.796,Medium,1.5978593591905568
714173808,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,34,5,1,2,4214.0,1249,2965.0,0.542,1389,34,0.478,0.296,Low,0.8481178927384907
709465758,Existing Customer,62,F,1,Post-Graduate,Married,Less than $40K,Blue,53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0.0,Low,0.9000000000000001
714081558,Existing Customer,33,F,0,Graduate,Married,abc,Blue,36,4,2,4,2613.0,1599,1014.0,0.749,1387,31,0.722,0.612,Medium,1.7059820895522388
717364458,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,26,6,1,4,4331.0,1445,2886.0,1.07,2053,33,1.75,0.334,Low,1.266892357423228
778755858,Existing Customer,46,M,3,Graduate,,$80K - $120K,Blue,27,5,1,3,3665.0,1725,1940.0,0.495,1881,55,0.618,0.471,Low,1.1354005457025922
710754933,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0.0,Low,1.2000000000000002
720007383,Attrited Customer,41,F,2,,Single,abc,Blue,28,2,1,3,4411.0,2517,1894.0,0.988,803,15,0.875,0.571,Low,1.1853856721831786
810220833,Existing Customer,42,M,4,Graduate,,$40K - $60K,Silver,37,3,6,2,15871.0,2086,13785.0,0.745,1562,43,0.955,0.131,Medium,2.2656304076617726
718362783,Attrited Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,27,3,2,3,12643.0,0,12643.0,0.393,787,21,0.167,0.0,Low,1.2000000000000002
708267858,Existing Customer,65,F,0,High School,Married,$40K - $60K,Blue,36,5,2,3,6088.0,2145,3943.0,1.371,2098,52,0.733,0.352,Low,1.376099737187911
708856983,Attrited Customer,36,M,3,Post-Graduate,Married,$120K +,Blue,27,2,1,2,13873.0,0,13873.0,0.233,694,18,0.286,0.0,Low,0.7
715588908,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,2,3,6158.0,0,6158.0,1.411,3132,66,0.784,0.0,Low,1.2000000000000002
772674933,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,41,5,3,3,5638.0,808,4830.0,0.781,2036,50,0.613,0.143,Medium,1.571593969492728
720148983,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525,Medium,1.6625757575757576
720650208,Existing Customer,40,F,3,College,,$40K - $60K,Blue,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,Medium,1.57958360343184
769732233,Existing Customer,40,M,5,Graduate,Married,$80K - $120K,Blue,34,6,2,4,11942.0,1651,10291.0,0.598,1085,29,0.208,0.138,Low,1.4690754647462736
713030958,Existing Customer,57,F,2,College,Married,Less than $40K,Blue,44,6,3,2,3914.0,0,3914.0,0.524,1964,54,0.8,0.0,Low,1.2999999999999998
711320508,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464,Medium,1.632036339697169
795795408,Existing Customer,53,M,2,Uneducated,Married,$40K - $60K,Blue,47,3,1,3,5579.0,1423,4156.0,0.503,1514,47,1.136,0.255,Low,1.0275190894425525
717904383,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,31,5,1,2,18693.0,2052,16641.0,0.5,1516,44,0.63,0.11,Low,0.7549321136254212
714115533,Existing Customer,28,M,0,Graduate,Married,Less than $40K,Blue,18,5,1,3,2943.0,1789,1154.0,1.271,2591,55,0.897,0.608,Low,1.2039649337410805
712475733,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,28,4,2,3,2435.0,1888,547.0,0.922,1847,39,0.696,0.775,Medium,1.5876078028747436
718996758,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,30,5,2,2,2077.0,1392,685.0,1.553,1629,36,1.25,0.67,Low,1.3350592200288878
713049933,Existing Customer,65,F,1,High School,Married,abc,Blue,36,5,2,2,5756.0,0,5756.0,1.046,2144,44,0.63,0.0,Low,1.0
709961958,Attrited Customer,58,F,4,High School,Divorced,abc,Blue,45,4,1,1,21065.0,2517,18548.0,0.84,1060,32,0.333,0.119,Low,0.5596461903631617
718301508,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,30,6,3,2,9428.0,1765,7663.0,0.587,1457,43,0.593,0.187,Low,1.3935624946966483
714831033,Existing Customer,54,M,5,Graduate,Married,$80K - $120K,Blue,47,4,1,3,6065.0,1728,4337.0,0.417,1114,27,0.688,0.285,Low,1.0424740313272878
710653158,Existing Customer,39,F,4,Graduate,Married,abc,Blue,21,6,1,4,5024.0,1613,3411.0,0.758,1925,40,0.667,0.321,Low,1.2605176751592357
721265883,Existing Customer,26,M,1,Graduate,Single,Less than $40K,Blue,13,3,3,2,2174.0,1514,660.0,0.607,2510,44,0.294,0.696,Medium,1.6481236430542776
715049583,Existing Customer,60,M,1,,Married,$60K - $80K,Blue,54,5,3,3,3398.0,2341,1057.0,0.714,1169,31,0.409,0.689,Medium,1.8444804002354325
715394883,Existing Customer,35,F,2,High School,Married,abc,Blue,36,3,2,4,4319.0,1151,3168.0,0.594,1852,47,0.424,0.266,Medium,1.5331490622829356
773448558,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624,Medium,1.812003920500953
717249783,Existing Customer,47,M,4,,,$60K - $80K,Blue,39,5,2,2,1815.0,740,1075.0,1.124,1931,67,0.718,0.408,Low,1.203914049586777
708344358,Existing Customer,53,F,3,High School,Married,abc,Blue,45,5,1,3,2495.0,1354,1141.0,0.623,1311,31,0.476,0.543,Low,1.1714056112224451
712003083,Existing Customer,55,M,1,Graduate,Married,$80K - $120K,Blue,36,3,2,4,34516.0,2102,32414.0,0.912,1612,33,0.737,0.061,Low,1.4304697879244408
754282908,Existing Customer,50,F,1,Post-Graduate,Married,Less than $40K,Blue,43,3,1,3,3368.0,844,2524.0,0.838,2022,59,0.686,0.251,Low,1.0253781472684087
717412608,Attrited Customer,38,F,2,High School,Married,$40K - $60K,Blue,28,3,2,2,7225.0,0,7225.0,0.419,738,16,0.231,0.0,Low,1.0
719412258,Existing Customer,39,F,3,Graduate,Single,Less than $40K,Blue,30,5,3,4,5202.0,815,4387.0,1.108,1558,48,0.778,0.157,Medium,1.7784011534025375
788675658,Existing Customer,39,F,2,,Single,Less than $40K,Blue,29,6,2,4,1923.0,845,1078.0,0.587,1670,37,0.682,0.439,Medium,1.6196252730109204
717683583,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,36,4,2,3,6929.0,1691,5238.0,0.534,1388,27,0.929,0.244,Low,1.3220140279982684
